path,relpath,filename,class,part,md5,dhash,width,height,broken,exclude,exclude_reason,group,split
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2155.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2155.JPG,DSCN2155.JPG,hard,ch1,692220cdb255892328cd279e4efd2d5f,0c0f089b491b04ac24626cd118cc19e7c9e3d493a937a363c193299330e93438,2272,1704,False,False,,f150,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2157.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2157.JPG,DSCN2157.JPG,hard,ch1,62f00f1bed94c6bfdc9c07922c18279b,e0931c900ac0a9c2132a28e9926b9363c4bbc99be18e2d9d489d4a34717880d8,2272,1704,False,False,,f150,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2158.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2158.JPG,DSCN2158.JPG,hard,ch1,834c9db4ed718a77679d008d770f7e49,0b164666426492ee128c03173596314668e562e7a2a18d8127c9610449a789c5,2272,1704,False,False,,f150,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2160.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2160.JPG,DSCN2160.JPG,hard,ch1,4f0cf6b7278a0024f58bcedc01876942,12638e534f4cc0dcc2f763b42195311e119e099fc9cbc4bc993f39ada32d412b,2272,1704,False,False,,f150,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2166.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2166.JPG,DSCN2166.JPG,hard,ch1,5c6e1db8e231dd5401d4d1636c388cdc,1ddb4c9924c5b4eba25b224c20ed20cf12c784cd16cb06ce840dd227c2471487,2272,1704,False,False,,f154,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2236.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2236.JPG,DSCN2236.JPG,hard,ch1,afa5113d4706efc28ad484a57491bb7e,2490409dc40f64656066305f366a84d2b09a249909a59984c86786c319731119,2272,1704,False,False,,f155,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2244.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2244.JPG,DSCN2244.JPG,hard,ch1,1a65ddc3de63b630dc6d3ccb88923b25,2ae609e90c990c794cf3086b8e6b1671b12d433f53311331163d473926340616,2272,1704,False,False,,f156,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2249.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2249.JPG,DSCN2249.JPG,hard,ch1,3484b85b3e5fc9ed7fdcbc29983b2f61,847644b6451d064d421c422c432b073105bb02bb08fb09be1e7b16f8323ec337,2272,1704,False,False,,f157,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2250.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2250.JPG,DSCN2250.JPG,hard,ch1,d15d5e5d31f682d80a6645f648ce592d,00b400ca02ca03ac01c80a360bb6056d056d068d0d37353f14be1cbe0539097b,2272,1704,False,False,,f157,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2256.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN2256.JPG,DSCN2256.JPG,hard,ch1,b68052c221f0825d46e6e3babcc22880,1567125e2159053dc9bcc14e296e245c32de50ce04ce47c62333833b094c008c,2272,1704,False,False,,f159,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN3830.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN3830.JPG,DSCN3830.JPG,hard,ch1,c9d2f7980a52f28968f0a3e898409c0f,820d12c6826602e300c0022c803500574027205f000f101e000c021b00664244,2272,1704,False,False,,f160,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN3833.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN3833.JPG,DSCN3833.JPG,hard,ch1,c93efdff719b8358cf4def53782ab675,d0e62461485dd24f0664076623532376867215ab0427096710ad81af11ce1255,2272,1704,False,False,,f160,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN3836.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN3836.JPG,DSCN3836.JPG,hard,ch1,b96cb539cebe6bc18e6d2c16093a9fbe,315e486b4c33a53b661e260c065c833e80c212d213d202dd00e786f6947694f5,2272,1704,False,False,,f160,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4055.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4055.JPG,DSCN4055.JPG,hard,ch1,916295b46aa57648c0c3325bf05867bc,26d70689166344469825131d3b134dd666f3565f7a666262259229d42b969d36,2272,1704,False,False,,f163,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4058.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4058.JPG,DSCN4058.JPG,hard,ch1,4d1a4b9e19c360d19ca033922b303c74,123b19af19eb2cd21d8e862c0217266f142e8c4fcaded21db2991cb418ae04b7,2272,1704,False,False,,f163,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4636.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4636.JPG,DSCN4636.JPG,hard,ch1,ace94bf516ea33992d9132a5376e864d,52f4c2f3247b06e6c5c104d816fe84fe05ae45bd45b502fb20fdb1f6036d09ec,2272,1704,False,False,,f165,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4748.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4748.JPG,DSCN4748.JPG,hard,ch1,e453b7aebf17ec8b6e5606451cd2e5af,4ac668c294491c86628452459c3746624b51278417d4af66572a5692d135b096,2272,1704,False,False,,f166,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4749.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4749.JPG,DSCN4749.JPG,hard,ch1,3e48533ef599b5d0e9d6ed2092a363ae,503b00fd057e02de022e26f322c7b266970e949c8bbf4e9b8aa212a361e48464,2272,1704,False,False,,f166,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4751.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4751.JPG,DSCN4751.JPG,hard,ch1,0dc48d530b12d04e3c9d1b7ded7a9a3c,a52fa9cf299729b749b108310546072405391165942c14d878f518f913491983,2272,1704,False,False,,f166,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4770.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4770.JPG,DSCN4770.JPG,hard,ch1,5fd2ccd260cda45a171cf4f71629a659,86938c978963cd5dad9b4b1b4bdeb39a931d12b614d354eb14db92d624380c5d,2272,1704,False,False,,f169,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4785.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4785.JPG,DSCN4785.JPG,hard,ch1,a536649efa63d7a29872653f41df7b29,3297739d4dcc326c18fe155f10bd44ec062f021e034b04a5c4b6c4b200b3004a,2272,1704,False,False,,f170,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4788.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4788.JPG,DSCN4788.JPG,hard,ch1,8e5cee47c079ae0004f471a98fad06e3,18353c37163206334e3148bb4c8b048b07b30bb30bbc0923132986694c650d95,2272,1704,False,False,,f170,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4789.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4789.JPG,DSCN4789.JPG,hard,ch1,62a506064094d09c6eff65523022032c,00760867007f005b02c692fd315f3bbb189d0cdc0cbe089d088e01b405db06ab,2272,1704,False,False,,f170,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4790.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN4790.JPG,DSCN4790.JPG,hard,ch1,25b81ffedc42f5eaabbc98d878dfdcec,132912324639d071047604f300eb04ed04e716cb3a72336236cb17a6879601da,2272,1704,False,False,,f170,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5037.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5037.JPG,DSCN5037.JPG,hard,ch1,b1a6e1c641d32fca75782e287902c742,0cd90ccc46cfcab29bacb7a41777093f4796c713e91ad1369126013a41ce480c,2272,1704,False,False,,f174,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5039.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5039.JPG,DSCN5039.JPG,hard,ch1,783504351872951761ac8201a89aa325,cc4f8bcdc9a481c6a7f3a5bbc51d99bf9b1d4e1f427e306c00cd087e14b90659,2272,1704,False,False,,f174,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5049.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5049.JPG,DSCN5049.JPG,hard,ch1,f021d7840cde54bbecf43559574eca55,108c0138007f0a4f001e031fc11f84ad4d5ece548da468de72b73135293344c6,2272,1704,False,False,,f176,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5181.JPG",Фото руд по сортам. ч1\Труднообогатимые руды\DSCN5181.JPG,DSCN5181.JPG,hard,ch1,fbf2bfb725d0437d952368828b6738d3,4a8d588d2516a4168633045b485b191a9b2dc0eb114b91f082d8665c26642cb0,2272,1704,False,False,,f177,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-1.jpg",Фото руд по сортам. ч2\оталькованные\-1.jpg,-1.jpg,talc,ch2,49d49ec2c7f41f2a6bb80743bbd8f2c7,0284089c25949694dac431a5c4a26caa68ac2e042424836d8c9732db08408660,4160,2768,False,False,,f178,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-10.jpg",Фото руд по сортам. ч2\оталькованные\-10.jpg,-10.jpg,talc,ch2,b99e156615ac7a9f3f42da7e83f5240e,b5d94643565332a7d8c3925333680322a39a1a524a6a242b0b62ce16f51259c3,4160,2768,False,False,,f179,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-11.jpg",Фото руд по сортам. ч2\оталькованные\-11.jpg,-11.jpg,talc,ch2,98c60ef014b419bb865d80247cfe507a,2c6d98f98c92851a82d68264406d4af822a41991cb599235f624fd89bfa3e702,4160,2768,False,False,,f180,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-12.jpg",Фото руд по сортам. ч2\оталькованные\-12.jpg,-12.jpg,talc,ch2,ce85d95a39b42a8aa6dc5c73959455cb,496ec9608699874d25d24ce6cd7d659863d867994eb0475603a81b951999a5b9,4160,2768,False,False,,f181,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-13.jpg",Фото руд по сортам. ч2\оталькованные\-13.jpg,-13.jpg,talc,ch2,3fe2885e8bf64ed422599561efa845df,0206211b339a314b12923601264a283ccc79d10c1ccc18c886aa6ee032943599,4160,2768,False,False,,f182,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-14.jpg",Фото руд по сортам. ч2\оталькованные\-14.jpg,-14.jpg,talc,ch2,83612e45720df7603233aa6c02078a41,934c949a1cda34d520e183134113c95865103551494d492d197218e04992295a,4160,2768,False,False,,f183,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-15.jpg",Фото руд по сортам. ч2\оталькованные\-15.jpg,-15.jpg,talc,ch2,ab7a1e2cc101e1858f9795caa7f1a8f6,b264c5c6a1a2e2a156c51b826cc216c95899a19b3b2c1e442e412ac3964d6490,4160,2768,False,False,,f184,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-16.jpg",Фото руд по сортам. ч2\оталькованные\-16.jpg,-16.jpg,talc,ch2,3c1776d3fc3b6f7b181795b545434e96,b0c382c1c319704034cc339b9b651d962185d33ad1cd6d95989a1c268e67b25b,4160,2768,False,False,,f185,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-17.jpg",Фото руд по сортам. ч2\оталькованные\-17.jpg,-17.jpg,talc,ch2,c4f09dafd25f1e306ce09a2e4f9f588b,ad8ca6acd62c632594508904314a21224544e752e3221492e4994b0b7273aa11,4160,2768,False,False,,f186,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-18.jpg",Фото руд по сортам. ч2\оталькованные\-18.jpg,-18.jpg,talc,ch2,4ca3512fa91474089aa38f6ade8dedad,426b264a234c04880599979c6ad85db34c24cb4ca259669b66656b25b318725c,4160,2768,False,False,,f187,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-19.jpg",Фото руд по сортам. ч2\оталькованные\-19.jpg,-19.jpg,talc,ch2,854d7a43fbe92b56cd8528b5f5af426c,c58c3598b30a6b12615309839605b513b99288ee1cad6c2164d9231b3c262ca6,4160,2768,False,False,,f188,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-2.jpg",Фото руд по сортам. ч2\оталькованные\-2.jpg,-2.jpg,talc,ch2,8e7eb937628c7b2a60a50bd5810691d1,03e28a9466c665442ce4dad9f425f68c9f0abc193c9875453ca558b2ecba8ce9,4160,2768,False,False,,f189,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-20.jpg",Фото руд по сортам. ч2\оталькованные\-20.jpg,-20.jpg,talc,ch2,1f06191459cd326e683c985b5bfd4258,1a48a669aacdc6b4363265c9614838923c9474b4768a66714859818dc126c126,4160,2768,False,False,,f190,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-21.jpg",Фото руд по сортам. ч2\оталькованные\-21.jpg,-21.jpg,talc,ch2,4ebc9435bd6d0d6a502acb992cbf6ee5,42622c733e4382a3db8ba4e9e4e4473500f261ad650d68557473872549b27643,4160,2768,False,False,,f191,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-22.jpg",Фото руд по сортам. ч2\оталькованные\-22.jpg,-22.jpg,talc,ch2,4757d0925f1472e634a88c4f4a8aa1b5,19c13aa96d2b233b278b6d843a4c712d61b26463b864b063383b14b9129e491c,4160,2768,False,False,,f192,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-23.jpg",Фото руд по сортам. ч2\оталькованные\-23.jpg,-23.jpg,talc,ch2,6d6088ef68b8b089f8e2236404894e5a,05a5488310c31a49089864842364096454d61b5622cb1b639336c652d2381224,4160,2768,False,False,,f193,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-24.jpg",Фото руд по сортам. ч2\оталькованные\-24.jpg,-24.jpg,talc,ch2,c164b88c0b79b2bc153ad5ee46cea9a3,32493962245a6499c69bc608a749ce5ac54dd99d59166246129a1c32c5602885,4160,2768,False,False,,f194,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-25.jpg",Фото руд по сортам. ч2\оталькованные\-25.jpg,-25.jpg,talc,ch2,99ae448992e1c96f88725aab3f36c28e,2190147a4c1826188711c2da58c2c6936a0915684b24c954b5c6269704b69428,4160,2768,False,False,,f195,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-26.jpg",Фото руд по сортам. ч2\оталькованные\-26.jpg,-26.jpg,talc,ch2,8af1ec0e9331f1f7112c5ac2b9b6965a,2a93954b1289a289d089b694253421b274a194ac960ed936c31254ab6cca6c4a,4160,2768,False,False,,f196,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-27.jpg",Фото руд по сортам. ч2\оталькованные\-27.jpg,-27.jpg,talc,ch2,5fe4d81ad293b485ebae8d11ef964876,c296b6d59249832083364e164a485a4d4b4d4ac84ac8d2dd0d280ab849ad4d0c,4160,2768,False,False,,f197,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-28.jpg",Фото руд по сортам. ч2\оталькованные\-28.jpg,-28.jpg,talc,ch2,6b97966235a028edfaacbb033a190b06,2c131f1b2b4a6724e32d118b998bc72b0d8d2c85b016ad1b9227ac860c92921b,4160,2768,False,False,,f198,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-29.jpg",Фото руд по сортам. ч2\оталькованные\-29.jpg,-29.jpg,talc,ch2,3b78fe7f4472fe54485ac04e938d4378,30a834b42a8012a927b18a4c134d558ed2db1c86a4c5c54d422e265d3e693a61,4160,2768,False,False,,f199,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-3.jpg",Фото руд по сортам. ч2\оталькованные\-3.jpg,-3.jpg,talc,ch2,50592433a8cc7799707fa951a254cbb4,209630aa989359b0c564851ac99648a96331b2eaa334c9309522a6d247844888,4160,2768,False,False,,f200,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-30.jpg",Фото руд по сортам. ч2\оталькованные\-30.jpg,-30.jpg,talc,ch2,dd745d6504baa6c4e7ed12c8933fb3e2,994459014e8a198804481904310c108958855a993c69326d6265e66566696463,4160,2768,False,False,,f201,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-31.jpg",Фото руд по сортам. ч2\оталькованные\-31.jpg,-31.jpg,talc,ch2,810770fcdca8de9019d4c6152a922169,2497c045ca45d51349264a875296462c4c256c262cccd9101914d2c4ca14c924,4160,2768,False,False,,f202,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-32.jpg",Фото руд по сортам. ч2\оталькованные\-32.jpg,-32.jpg,talc,ch2,789e790bfb79c1df61d917aad473a880,244ceccc4456a0c044c50b89c714de044629d6199aec36b5b1a801780cd8d0c4,4160,2768,False,False,,f203,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-33.jpg",Фото руд по сортам. ч2\оталькованные\-33.jpg,-33.jpg,talc,ch2,6f054a5789d147a7db0a68e10b9718be,c466c51863216b090f1a54334c96c2c15233d616d224671a2d28eca035863540,4160,2768,False,False,,f204,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-34.jpg",Фото руд по сортам. ч2\оталькованные\-34.jpg,-34.jpg,talc,ch2,93e7234d61f9ca6f361977428ce60bdc,a2532325296406b4061416704a448c930c93248f089e6b1e0f2c133322e385dc,4160,2768,False,False,,f205,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-35.jpg",Фото руд по сортам. ч2\оталькованные\-35.jpg,-35.jpg,talc,ch2,0889c0cc9a03fe205087633a75c0721c,1ad83cc6446a426863a0b4500a484f020d641ec3130a218c42688d69019b61da,4160,2768,False,False,,f206,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-36.jpg",Фото руд по сортам. ч2\оталькованные\-36.jpg,-36.jpg,talc,ch2,b2fe6f9d8da0bdd3326b44e56a400241,96a20c5a164856aa8c21dc165236d8b294883580699493290d495e241a4a5a45,4160,2768,False,False,,f207,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-37.jpg",Фото руд по сортам. ч2\оталькованные\-37.jpg,-37.jpg,talc,ch2,dde243c60847985efe2a5d303b265062,108849a4318aac8264aa91a6555969d16533163b4b49c92c322f2a164a136409,4160,2768,False,False,,f208,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-38.jpg",Фото руд по сортам. ч2\оталькованные\-38.jpg,-38.jpg,talc,ch2,c7b6bf69e88b1049f93b469c5b00ccdf,92528d168b144911489496ac332610a194a912498bc8c99494c915c918790d12,4160,2768,False,False,,f209,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-39.jpg",Фото руд по сортам. ч2\оталькованные\-39.jpg,-39.jpg,talc,ch2,7a930f8bd2603d7cc30be86db3562b39,2d90a6c165c52dc529c949e49a449885c79184a051ba5294d36904a684c6d2a8,4160,2768,False,False,,f210,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-4.jpg",Фото руд по сортам. ч2\оталькованные\-4.jpg,-4.jpg,talc,ch2,d01824e28fce7d06b45e4a87245a8652,065aa06989614b94952594a4b0b559357cb56cc55ce55cf66cb23c6b34d9c848,4160,2768,False,True,md5-conflict-cross-class,f211,
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-40.jpg",Фото руд по сортам. ч2\оталькованные\-40.jpg,-40.jpg,talc,ch2,6c623491896a01e7b447608ce41386ca,68e846d64335264782a3d52517b3c2c3e196b5925442ce522ab66431dcb36098,4160,2768,False,False,,f212,val
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-42.jpg",Фото руд по сортам. ч2\оталькованные\-42.jpg,-42.jpg,talc,ch2,b0312284d9bfc1d90559a135963abd43,78cd20cd619c639d7209b24d0e1e409482d99b49704870c932af7a933ac83e68,4160,2768,False,False,,f213,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-43.jpg",Фото руд по сортам. ч2\оталькованные\-43.jpg,-43.jpg,talc,ch2,9c8612552939ff490de5666c83c426c1,24c9240d69b46582460e4b2cc72ad3a9d3e6d574259589a389b491b351b955ae,4160,2768,False,False,,f214,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-44.jpg",Фото руд по сортам. ч2\оталькованные\-44.jpg,-44.jpg,talc,ch2,fce912449abff248dd1d767ec052f2a9,4688d719485923292131319382939826cd2b3645b4844b0ab19195ad30c36ac6,4160,2768,False,False,,f215,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-45.jpg",Фото руд по сортам. ч2\оталькованные\-45.jpg,-45.jpg,talc,ch2,983bc6998cc3fc952b294e017ba313e8,5932daa267632248601b64ed650c19382524cf64d3928922926c92e5a3280cb8,4160,2768,False,False,,f216,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-46.jpg",Фото руд по сортам. ч2\оталькованные\-46.jpg,-46.jpg,talc,ch2,8099df5735da10b83446b83dbc26543a,072232221ac6368e24cc4e6448120992695baa3392d216d0125031211a43da88,4160,2768,False,False,,f217,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-47.jpg",Фото руд по сортам. ч2\оталькованные\-47.jpg,-47.jpg,talc,ch2,72e20b157210012d73b4d193f98ab082,2b4649060dae89b3aa6d6a4f7c4229c8eac2d2c10c802c70327176592ce66e64,4160,2768,False,False,,f218,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-49.jpg",Фото руд по сортам. ч2\оталькованные\-49.jpg,-49.jpg,talc,ch2,3490426baad516c4a1a883b7a587013f,29846d25572b4e884918d124daa04f095841d730a58b3703f30cf312bb523b9c,4160,2768,False,False,,f219,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-5.jpg",Фото руд по сортам. ч2\оталькованные\-5.jpg,-5.jpg,talc,ch2,48b2fc4984a7e8fd5b91e97460761cef,5644c84c469b23594ca9ec924cd34f24032409b9a03932d850cc711b321be4ca,4160,2768,False,False,,f220,train
"C:\Users\user\Documents\my_project\data\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\оталькованные\-50.jpg",Фото руд по сортам. ч2\оталькованные\-50.jpg,-50.jpg,talc,ch2,4f3fd0796cfb01f6056f7adf2555490a,82660352e21a1628d636c3b50d49d28a721445415e2452eb52c237be21b24d53,4160,2768,False,False,,f221,train
